mechanism,het,info,concentration,n,outcome_from,rho,coef_spread,miss,n_pat,cov30,eff_pat,prev,mean_impute,mean_indicator,tuned_impute,tuned_indicator,safe_adaptive,safe_oracle,delta_vs_tuned_ind,p_vs_tuned_ind,wins,n_folds,kappa_median
MAR,0.5,1.5,0.9,1000,pattern,,0.45984597364394797,0.1224375,12,0.943,2.973572115717008,0.099,0.7103021585265321,0.7094653624820983,0.7084632301804681,0.7071681562987159,0.7068564427010954,0.722984719730106,-0.00031171359762069086,0.6547208460185769,1,25,1000000000.0
MAR,0.5,1.5,0.9,4000,pattern,,0.4587795695510887,0.15184375,12,0.982,2.867321830264796,0.09725,0.5610391416315378,0.6338361045076065,0.5612233885526685,0.6341844440446898,0.6748503451073132,0.6930841283967072,0.04066590106262358,2.7015948487105512e-05,23,25,1000.0
MAR,0.5,1.5,0.5,1000,pattern,,0.4852803804949939,0.1178125,57,0.702,14.345958887345661,0.094,0.559411378389814,0.5580410931004525,0.5545173814826668,0.547534986537659,0.5623932114175966,0.6139475043151374,0.014858224879937659,0.06912805210695493,9,25,1000000000.0
MAR,0.5,1.5,0.5,4000,pattern,,0.4882427141148721,0.11584375,60,0.8565,13.95740703241044,0.10625,0.7006795725911131,0.7434978370481253,0.7006913449782224,0.7459424633859969,0.7685646651348093,0.7797425216712661,0.022622201748812524,6.898751069615867e-05,20,25,1000.0
MAR,0.5,1.5,0.1,1000,pattern,,0.5034441404336315,0.1161875,197,0.0,150.21272667168074,0.101,0.5751034678926531,0.5713681422813951,0.5714311834109285,0.5707990366887856,0.5707990366887856,0.5860974895025918,0.0,1.0,0,25,1000000000.0
MAR,0.5,1.5,0.1,4000,pattern,,0.4899116848170214,0.11921875,215,0.3665,161.16511830275894,0.102,0.38366389947881724,0.3828340566963337,0.38331122078450564,0.3828025522905565,0.3832374481202843,0.3995182278084475,0.0004348958297277994,0.5001842570707944,3,25,1000000000.0
MAR,1.5,0.0,0.9,1000,pattern,,1.3795379209318437,0.1224375,12,0.943,2.973572115717008,0.096,0.7516837353468522,0.7564802879998344,0.7508610456619127,0.7533076686758224,0.7538878698007564,0.7646447688724451,0.0005802011249340522,0.31731050786291415,1,25,1000000000.0
MAR,1.5,0.0,0.9,4000,pattern,,1.376338708653266,0.15184375,12,0.982,2.867321830264796,0.096,0.32448162522369417,0.3680387873938294,0.32414773481449344,0.36264683005186027,0.6627168027645824,0.6729962125849615,0.3000699727127222,5.960464477539063e-08,25,25,30.0
MAR,1.5,0.0,0.5,1000,pattern,,1.4558411414849817,0.1178125,57,0.702,14.345958887345661,0.094,0.3672796027274143,0.4233904918424308,0.38367614626995256,0.42492863264080116,0.4702703229797217,0.5055746489930151,0.045341690338920555,9.14928944129577e-05,20,25,300.0
MAR,1.5,0.0,0.5,4000,pattern,,1.4647281423446161,0.11584375,60,0.8565,13.95740703241044,0.10275,0.41315902396242116,0.5098812976504457,0.4133302268783581,0.5232138011253755,0.6625631743894396,0.6655207585643182,0.13934937326406405,5.960464477539063e-08,25,25,300.0
MAR,1.5,0.0,0.1,1000,pattern,,1.5103324213008946,0.1161875,197,0.0,150.21272667168074,0.096,0.35747347715975325,0.3424689184728054,0.362340081315538,0.3458650520736963,0.3458650520736963,0.3562163364067013,0.0,1.0,0,25,1000000000.0
MAR,1.5,0.0,0.1,4000,pattern,,1.4697350544510643,0.11921875,215,0.3665,161.16511830275894,0.10275,0.22586764222429614,0.21642577393564413,0.22757018385128577,0.21722848198665382,0.21997293771543663,0.2321164980584675,0.0027444557287828377,0.12819017434510785,5,25,1000000000.0
MAR,1.5,1.5,0.9,1000,pattern,,1.3795379209318437,0.1224375,12,0.943,2.973572115717008,0.098,0.7388863029065699,0.7292059871157687,0.7320681382904715,0.7367325582705928,0.7380045290811335,0.7541242160380486,0.001271970810540597,1.0,1,25,1000000000.0
MAR,1.5,1.5,0.9,4000,pattern,,1.376338708653266,0.15184375,12,0.982,2.867321830264796,0.09675,0.3509030416597082,0.39867120373207465,0.35093477067088474,0.3968933293494263,0.6675417218336164,0.6777084092869727,0.27064839248419026,5.960464477539063e-08,25,25,30.0
MAR,1.5,1.5,0.5,1000,pattern,,1.4558411414849817,0.1178125,57,0.702,14.345958887345661,0.098,0.38859483444034254,0.4357041502932053,0.41293252689087195,0.4480495439853678,0.47853430873412833,0.5249159501560449,0.030484764748760492,0.0018657515196867558,18,25,1000.0
MAR,1.5,1.5,0.5,4000,pattern,,1.4647281423446161,0.11584375,60,0.8565,13.95740703241044,0.10475,0.41488708587554685,0.5337071781788287,0.41490129951758076,0.5471442303929909,0.6842991214793079,0.6881364377619177,0.13715489108631707,5.960464477539063e-08,25,25,300.0
MAR,1.5,1.5,0.1,1000,pattern,,1.5103324213008946,0.1161875,197,0.0,150.21272667168074,0.096,0.36098742504505177,0.3452209868477628,0.36151007064631285,0.3467020288535307,0.3362486283734051,0.3595989659808046,-0.010453400480125578,0.17971249487899976,0,25,1000000000.0
MAR,1.5,1.5,0.1,4000,pattern,,1.4697350544510643,0.11921875,215,0.3665,161.16511830275894,0.10175,0.20189951072400075,0.19665764899030297,0.20234418264228174,0.19579731724934324,0.19797525722863352,0.20826932929024064,0.0021779399792903067,0.06788915486182899,4,25,1000000000.0
